Order date,product_left,wareh_name,wareh_addr,wareh_state,prod_name,prod_cate,prod_price,prod_website,prod_short_description,prod_depth,prod_height,prod_width,prod_size,prod_quantity,store_id,sup_name,sup_email,sup_tel,time_id,time_date,time_month,time_quater,time_year,wareh_id,prod_id,sup_id,total_qty,total_qty_sold,prod_cost
8/9/2022 AD,25,North Understand Depot,"5185 Robin Mountains Suite 902, Jefferson City, Missouri 65101",Missouri (MO),ENERYDA,Cabinets & cupboards,22,https://www.ikea.com/us/en/p/eneryda-knob-chrome-plated-00347510/,Knob,,,,Big,348,S0835,Williams PLC,twilson@ross.org,(334) 169-6330,TM0271,8,9,Q3,2022,WH1305,PD0835,SPE0129,48,23,12
23/8/2019 AD,7,West Wide Distribution Center,"6703 Mary Coves, Augusta, Maine 04330",Maine (ME),LINDÅSEN,Bookcases & shelving units,24.99,https://www.ikea.com/us/en/p/lindasen-display-shelf-anthracite-10515800/,Display shelf,5,2,29,Small,464,S0315,Clements PLC,chris00@jones-adams.info,(860) 124-3673,TM0272,23,8,Q3,2019,WH1064,PD0315,SPE0029,19,12,16.99
12/12/2020 AD,9,North Particular Distribution Center,"65737 Jensen Hollow Apt. 373, Richmond, Virginia 23219",Virginia (VA),STUVA / FRITIDS,Nursery furniture,995,https://www.ikea.com/us/en/p/stuva-fritids-cot-with-drawers-white-s89253169/,Cot with drawers,,86,66,Big,65,S1795,Archer PLC,gmccullough@robinson.com,(302) 146-1678,TM0273,12,12,Q4,2020,WH0557,PD1795,SPE0046,13,4,986
12/9/2019 AD,29,North Opportunity Warehouse,"72556 Mark Cape Suite 265, Tallahassee, Florida 32301",Florida (FL),TIMMERVIKEN,Bookcases & shelving units,115,https://www.ikea.com/us/en/p/timmerviken-door-black-30441554/,Door,,64,60,Small,86,S0712,Smith-Garrison,michele28@montes-smith.com,(501) 186-8226,TM0274,12,9,Q3,2019,WH1520,PD0712,SPE0019,38,9,106
23/1/2020 AD,38,Central Hour Warehouse,"5057 Kimberly Islands Suite 337, Des Moines, Iowa 50309",Iowa (IA),BESTÅ,Cabinets & cupboards,920,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-black-brown-riksviken-nannarp-light-bronze-effect-s79302721/,Storage combination with doors,42,74,120,Big,349,S0750,Allison Inc,alexanderlindsay@zimmerman.info,(717) 145-6035,TM0275,23,1,Q1,2020,WH0449,PD0750,SPE0100,44,6,913
26/6/2023 AD,-4,North Picture Depot,"22310 Jones Lodge, Des Moines, Iowa 50309",Iowa (IA),KALLAX,Bookcases & shelving units,199.99,https://www.ikea.com/us/en/p/kallax-shelf-unit-with-4-inserts-white-s79278250/,Shelf unit with 4 inserts,15,44,57,Big,440,S0517,"Navarro, Serrano and Brown",mollygreen@duncan.biz,(404) 143-1955,TM0276,26,6,Q2,2023,WH0983,PD0517,SPE0113,24,28,189.99
1/4/2022 AD,9,North Pretty Distribution Center,"3282 Huber Spurs Suite 765, Springfield, Illinois 62701",Illinois (IL),MARTIN,Chairs,34,https://www.ikea.com/us/en/p/martin-chair-frame-black-40354221/,Chair frame,55,,52,Big,188,S1261,Martinez-Morrison,ryan52@sanders-jackson.com,(505) 181-9762,TM0277,1,4,Q2,2022,WH1755,PD1261,SPE0125,21,12,30
9/2/2019 AD,33,East Structure Distribution Center,"81515 Hall Locks Apt. 043, Helena, Montana 59601",Montana (MT),HÄLLAN,Cabinets & cupboards,325,https://www.ikea.com/us/en/p/haellan-storage-combination-with-doors-white-s89291312/,Storage combination with doors,47,67,45,Big,124,S0888,"Rich, Banks and Martin",ericacrawford@west.com,(503) 160-4051,TM0278,9,2,Q1,2019,WH0772,PD0888,SPE0077,46,13,315
11/1/2023 AD,-18,South Not Distribution Center,"197 Smith Springs, Juneau, Alaska 99801",Alaska (AK),BILLSBRO,Cabinets & cupboards,55,https://www.ikea.com/us/en/p/billsbro-handle-white-10334319/,Handle,,,,Big,176,S0883,Brown Inc,jarroyo@harris-kim.info,(919) 126-8259,TM0279,11,1,Q1,2023,WH1662,PD0883,SPE0026,12,30,49
10/10/2023 AD,15,North Order Distribution Center,"851 Li Bypass, Richmond, Virginia 23219",Virginia (VA),TROFAST,Bookcases & shelving units,130.99,https://www.ikea.com/us/en/p/trofast-storage-combination-with-boxes-white-light-green-gray-s89480322/,Storage combination with boxes,17,22,39,Medium,108,S0345,"Sharp, Johnson and Taylor",madeline41@cole.net,(850) 176-9730,TM0280,10,10,Q4,2023,WH1546,PD0345,SPE0095,24,9,126.99
18/7/2020 AD,11,North Building Depot,"985 Daniel Meadow, Olympia, Washington 98501",Washington (WA),HAVSTA,Cabinets & cupboards,845,https://www.ikea.com/us/en/p/havsta-cabinet-white-60389192/,Cabinet,35,123,81,Small,338,S0849,"Landry, Walker and Perry",penny69@french-dickerson.info,(617) 124-1700,TM0281,18,7,Q3,2020,WH0318,PD0849,SPE0108,31,20,842
1/1/2021 AD,34,North Media Depot,"6356 Williams Extension Apt. 373, Phoenix, Arizona 85001",Arizona (AZ),KALLAX,Bookcases & shelving units,39.99,https://www.ikea.com/us/en/p/kallax-shelf-unit-white-90301555/,Shelf unit,15,16,30,Small,344,S0326,Palmer-Wells,dawn41@mullins-garcia.com,(601) 186-8186,TM0282,1,1,Q1,2021,WH0990,PD0326,SPE0094,41,7,30.99
8/9/2020 AD,20,Central Bed Depot,"17359 Gregory Freeway Suite 365, Helena, Montana 59601",Montana (MT),TRYSIL,Chests of drawers & drawer units,445,https://www.ikea.com/us/en/p/trysil-chest-of-4-drawers-white-light-grey-60400415/,Chest of 4 drawers,40,99,60,Big,426,S1576,Martin-Adams,garciavictoria@dean-jacobs.com,(916) 181-4778,TM0283,8,9,Q3,2020,WH1104,PD1576,SPE0081,36,16,440
1/5/2019 AD,7,East Focus Storage,"835 Jason Via, Hartford, Connecticut 06103",Connecticut (CT),TROFAST,Children's furniture,385,https://www.ikea.com/us/en/p/trofast-frame-light-white-stained-pine-pine-60308695/,Frame,44,91,94,Big,57,S1745,Owens-Mitchell,ppatterson@wilcox.biz,(717) 159-1192,TM0284,1,5,Q2,2019,WH0387,PD1745,SPE0104,37,30,382
10/4/2021 AD,3,North Commercial Warehouse,"0441 Green Ways, Providence, Rhode Island 02903",Rhode Island (RI),RUNMARÖ,Bookcases & shelving units,34.99,https://www.ikea.com/us/en/p/runmaroe-shelf-unit-dark-gray-indoor-outdoor-10551317/,Shelf unit,11,52,23,Small,199,S0327,Smith LLC,tonyasmith@lawson.biz,(515) 147-7191,TM0285,10,4,Q2,2021,WH1754,PD0327,SPE0039,26,23,28.99
31/10/2019 AD,41,West Happy Storage,"24471 Ferguson Springs, Lansing, Michigan 48933",Michigan (MI),BESTÅ,Bookcases & shelving units,216,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-white-lappviken-stubbarp-white-s89209826/,Storage combination with doors,16,29,47,Small,204,S0424,Perez-West,floydjill@flores-nguyen.com,(614) 130-7821,TM0286,31,10,Q4,2019,WH0346,PD0424,SPE0045,46,5,215
5/2/2020 AD,26,West Size Depot,"05746 Gutierrez Rue, Hartford, Connecticut 06103",Connecticut (CT),BERGSHULT / GRANHULT,Bookcases & shelving units,38,https://www.ikea.com/us/en/p/bergshult-granhult-wall-shelf-white-nickel-plated-s69290808/,Wall shelf,11,1,31,Big,456,S0309,Martin-Stark,michael55@gill.net,(410) 130-7184,TM0287,5,2,Q1,2020,WH1665,PD0309,SPE0138,40,14,33
18/12/2022 AD,9,North While Depot,"8470 Michael Vista Apt. 337, Cheyenne, Wyoming 82001",Wyoming (WY),BILLY,Bookcases & shelving units,39,https://www.ikea.com/us/en/p/billy-bookcase-white-30263844/,Bookcase,11,41,31,Small,4,S0188,Garcia LLC,frenchbrandi@lang.com,(503) 134-6563,TM0288,18,12,Q4,2022,WH1059,PD0188,SPE0098,37,28,34
30/4/2023 AD,1,East Message Warehouse,"996 Gonzalez Mountain, Dover, Delaware 19901",Delaware (DE),BILLY,Bookcases & shelving units,138,https://www.ikea.com/us/en/p/billy-bookcase-white-s79017837/,Bookcase,11,79,63,Medium,375,S0196,"Johnson, Simmons and Barrett",rhonda18@lamb.biz,(404) 185-5587,TM0289,30,4,Q2,2023,WH1191,PD0196,SPE0124,23,22,130
23/12/2022 AD,-10,West Describe Storage,"4750 Eric Motorway Apt. 505, Juneau, Alaska 99801",Alaska (AK),AGAM,Chairs,195,https://www.ikea.com/us/en/p/agam-junior-chair-black-70253541/,Junior chair,43,79,41,Big,99,S1271,Mahoney-Green,hansonlinda@irwin.com,(502) 171-5519,TM0290,23,12,Q4,2022,WH1513,PD1271,SPE0064,10,20,193
8/11/2020 AD,13,East Idea Depot,"753 Justin Green, Madison, Wisconsin 53703",Wisconsin (WI),HENRIKSDAL,Chairs,225,https://www.ikea.com/us/en/p/henriksdal-chair-frame-white-00141689/,Chair frame,58,97,51,Small,197,S1207,Williams PLC,twilson@ross.org,(334) 169-6330,TM0291,8,11,Q4,2020,WH1500,PD1207,SPE0129,36,23,221
26/1/2023 AD,15,South Certainly Depot,"6847 Brian Haven Apt. 970, Albany, New York 12207",New York (NY),NISSE,Chairs,49,https://www.ikea.com/us/en/p/nisse-folding-chair-black-30115066/,Folding chair,47,76,45,Small,412,S1119,Johnson Inc,icontreras@martin-fitzpatrick.biz,(303) 160-5805,TM0292,26,1,Q1,2023,WH1541,PD1119,SPE0087,30,15,45
27/7/2023 AD,17,Central Surface Distribution Center,"271 Kevin Plaza, Sacramento, California 95814",California (CA),HYLLIS,Bookcases & shelving units,19.99,https://www.ikea.com/us/en/p/hyllis-shelf-unit-indoor-outdoor-30428326/,Shelf unit,10,29,23,Small,416,S0302,"Ruiz, Mendez and Miller",crystalthomas@savage.com,(785) 152-7657,TM0293,27,7,Q3,2023,WH1350,PD0302,SPE0017,31,14,18.99
29/8/2022 AD,26,South Wife Distribution Center,"481 Smith Fall Suite 501, Boise, Idaho 83702",Idaho (ID),NORDVIKEN / NORDVIKEN,Chairs,3345,https://www.ikea.com/us/en/p/nordviken-nordviken-table-and-6-chairs-white-white-s29304765/,Table and 6 chairs,,,105,Medium,417,S1484,Washington-Chandler,vaughnsusan@morales-edwards.biz,(502) 191-5765,TM0294,29,8,Q3,2022,WH1931,PD1484,SPE0096,44,18,3341
14/11/2019 AD,-6,Central Table Depot,"084 Heather Crescent Apt. 848, Albany, New York 12207",New York (NY),STOCKVIKEN,Cabinets & cupboards,210,https://www.ikea.com/us/en/p/stockviken-door-anthracite-10441569/,Door,,64,60,Medium,204,S0984,"Hudson, Berry and Walker",craig21@suarez.com,(317) 182-7814,TM0295,14,11,Q4,2019,WH1523,PD0984,SPE0060,15,21,205
16/8/2023 AD,22,East Should Storage,"09820 Michelle Summit, Jefferson City, Missouri 65101",Missouri (MO),IVAR,Bookcases & shelving units,270,https://www.ikea.com/us/en/p/ivar-2-section-shelving-unit-pine-s29248345/,2 section shelving unit,19,89,52,Big,141,S0510,"Hall, Day and Li",michael70@carter-white.net,(804) 114-9850,TM0296,16,8,Q3,2023,WH1687,PD0510,SPE0013,47,25,267
20/11/2021 AD,30,West Discuss Depot,"246 Jordan Port Suite 040, Providence, Rhode Island 02903",Rhode Island (RI),HAVSTA,Cabinets & cupboards,368,https://www.ikea.com/us/en/p/havsta-storage-comb-w-sliding-glass-doors-white-s19275235/,Storage comb w sliding glass doors,47,212,243,Medium,4,S0949,"Ferguson, Martinez and Clark",john80@burke.biz,(303) 180-3894,TM0297,20,11,Q4,2021,WH1678,PD0949,SPE0076,37,7,361
21/9/2019 AD,-13,North Thus Storage,"0497 Roy Falls, Providence, Rhode Island 02903",Rhode Island (RI),SVENBERTIL,Chairs,195,https://www.ikea.com/us/en/p/svenbertil-chair-black-broringe-black-s99197696/,Chair,50,84,52,Small,373,S1225,Garcia LLC,frenchbrandi@lang.com,(503) 134-6563,TM0298,21,9,Q3,2019,WH1732,PD1225,SPE0098,17,30,191
12/9/2021 AD,30,North Throw Warehouse,"1427 Laura Motorway Apt. 267, Jefferson City, Missouri 65101",Missouri (MO),LANEBERG / SVENBERTIL,Chairs,1475,https://www.ikea.com/us/en/p/laneberg-svenbertil-table-and-4-chairs-brown-black-black-s99304795/,Table and 4 chairs,,,80,Small,139,S1528,Patterson-Hensley,rojaslauren@davidson.org,(609) 120-5058,TM0299,12,9,Q3,2021,WH1033,PD1528,SPE0075,43,13,1467
18/11/2020 AD,16,South Agency Storage,"3622 Hoffman Coves, Concord, New Hampshire 03301",New Hampshire (NH),GULLIVER,Nursery furniture,595,https://www.ikea.com/us/en/p/gulliver-cot-white-10248519/,Cot,,80,66,Big,447,S1796,Romero-Evans,wfaulkner@riggs-harris.com,(307) 120-6267,TM0300,18,11,Q4,2020,WH1120,PD1796,SPE0086,43,27,592
12/2/2019 AD,40,North Clearly Depot,"5723 Weaver Forest Suite 107, Topeka, Kansas 66603",Kansas (KS),CIRKUSTÄLT,Children's furniture,79,https://www.ikea.com/us/en/p/cirkustaelt-childrens-tent-80342052/,Children's tent,,120,,Big,138,S1664,Miller-Parrish,clifford01@ali.com,(302) 142-4595,TM0301,12,2,Q1,2019,WH1890,PD1664,SPE0133,43,3,71
3/4/2022 AD,15,South Model Storage,"2959 Shawn Divide Apt. 319, Montpelier, Vermont 05602",Vermont (VT),BESTÅ,Bookcases & shelving units,161,https://www.ikea.com/us/en/p/besta-shelf-unit-with-glass-doors-white-sindvik-white-clear-glass-s99047659/,Shelf unit with glass doors,16,15,47,Small,154,S0486,"Jennings, Crawford and Gibson",crystalgiles@davis-smith.org,(518) 153-1739,TM0302,3,4,Q2,2022,WH1672,PD0486,SPE0117,33,18,156
9/11/2021 AD,-4,Central Issue Distribution Center,"870 Margaret Glens, Santa Fe, New Mexico 87501",New Mexico (NM),KALLAX,Bookcases & shelving units,74.99,https://www.ikea.com/us/en/p/kallax-shelving-unit-with-underframe-black-brown-black-s89442617/,Shelving unit with underframe,15,37,30,Small,446,S0397,Miller and Sons,jill72@dean.com,(609) 137-1022,TM0303,9,11,Q4,2021,WH1937,PD0397,SPE0099,24,28,70.99
2/2/2023 AD,26,Central Suffer Distribution Center,"30963 Charles Parkway Suite 478, Trenton, New Jersey 08608",New Jersey (NJ),STUVA / FRITIDS,Children's furniture,1225,https://www.ikea.com/us/en/p/stuva-fritids-wardrobe-with-storage-bench-white-white-s59253043/,Wardrobe with storage bench,50,192,150,Medium,418,S1732,"Mcgrath, Silva and Williams",petersfrank@hurley-neal.com,(802) 192-8390,TM0304,2,2,Q1,2023,WH1679,PD1732,SPE0092,41,15,1219
6/3/2021 AD,29,South Gun Depot,"507 Parks Mill Apt. 710, Phoenix, Arizona 85001",Arizona (AZ),KIVIK,Chairs,2600,https://www.ikea.com/us/en/p/kivik-chaise-longue-grann-bomstad-black-10198604/,Chaise longue,163,83,90,Small,392,S1409,Sweeney-Hodge,rodriguezpaula@rodriguez.com,(518) 144-6018,TM0305,6,3,Q1,2021,WH0208,PD1409,SPE0136,34,5,2593
23/6/2023 AD,-2,Central Clearly Depot,"006 White Circle Suite 852, Jefferson City, Missouri 65101",Missouri (MO),STUVA / FRITIDS,Children's furniture,830,https://www.ikea.com/us/en/p/stuva-fritids-wardrobe-white-white-s29252912/,Wardrobe,50,192,60,Medium,217,S1725,Nguyen-Arias,omathis@hernandez.org,(505) 132-4607,TM0306,23,6,Q2,2023,WH0451,PD1725,SPE0103,25,27,825
1/8/2020 AD,9,East Kitchen Storage,"778 Maureen Villages, Juneau, Alaska 99801",Alaska (AK),NORDLI,Chests of drawers & drawer units,380,https://www.ikea.com/us/en/p/nordli-chest-of-drawers-white-s19276522/,Chest of drawers,47,54,40,Big,162,S1624,Jones-Mcguire,moranlaura@jackson.com,(907) 112-8637,TM0307,1,8,Q3,2020,WH0569,PD1624,SPE0034,12,3,377
28/12/2020 AD,11,West Hundred Distribution Center,"9358 Stevenson Lakes Apt. 609, Oklahoma City, Oklahoma 73102",Oklahoma (OK),TROFAST,Nursery furniture,365,https://www.ikea.com/us/en/p/trofast-storage-combination-white-white-s29228470/,Storage combination,44,56,99,Small,233,S1845,"Henderson, Wilkins and Elliott",vraymond@scott.com,(410) 153-4777,TM0308,28,12,Q4,2020,WH1501,PD1845,SPE0088,23,12,358
16/5/2021 AD,-1,East Player Warehouse,"06603 Perez Forks Apt. 685, Des Moines, Iowa 50309",Iowa (IA),BILLY / MORLIDEN,Cabinets & cupboards,415,https://www.ikea.com/us/en/p/billy-morliden-bookcase-with-glass-doors-white-glass-s29287370/,Bookcase with glass-doors,30,106,80,Big,76,S0806,"Banks, Ortega and Allen",walkerian@monroe-johnson.biz,(307) 146-4390,TM0309,16,5,Q2,2021,WH0218,PD0806,SPE0044,11,12,407
4/4/2021 AD,7,South Doctor Storage,"606 Ward Fort Apt. 232, Concord, New Hampshire 03301",New Hampshire (NH),BESTÅ BURS,Cabinets & cupboards,1195,https://www.ikea.com/us/en/p/besta-burs-tv-bench-high-gloss-white-30269129/,TV bench,41,49,180,Big,209,S0818,Fowler-Brooks,pclay@montgomery-mccullough.com,(717) 150-2464,TM0310,4,4,Q2,2021,WH1043,PD0818,SPE0059,20,13,1190
29/9/2022 AD,4,Central Main Warehouse,"9458 Anna Viaduct Apt. 375, Carson City, Nevada 89701",Nevada (NV),HENRIKSDAL,Chairs,435,https://www.ikea.com/us/en/p/henriksdal-bar-stool-with-backrest-brown-black-graesbo-white-s39184324/,Bar stool with backrest,51,102,40,Medium,178,S1486,"Gonzalez, Pacheco and Boone",tyler97@nguyen-bush.com,(603) 141-6986,TM0311,29,9,Q3,2022,WH1574,PD1486,SPE0149,15,11,434
11/12/2020 AD,31,Garcia Warehouse,"998 Nelson Forges
 Phoenix, AZ 85001",Arizona (AZ),TROFAST,Children's furniture,410,https://www.ikea.com/us/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,Storage combination,44,52,94,Medium,369,S1770,Bean-Buchanan,coxjessica@herman.com,(602) 175-1429,TM0312,11,12,Q4,2020,WH0122,PD1770,SPE0134,49,18,407
18/9/2023 AD,-19,South Raise Warehouse,"7628 Perez Glen Apt. 258, Helena, Montana 59601",Montana (MT),JULES,Chairs,255,https://www.ikea.com/us/en/p/jules-childrens-desk-chair-white-s39207716/,Children's desk chair,56,,58,Big,25,S1154,"Vaughn, Bray and Mullins",huffmanjason@watts.com,(850) 193-4092,TM0313,18,9,Q3,2023,WH1449,PD1154,SPE0069,10,29,254
14/12/2019 AD,23,South Kid Storage,"293 Taylor Lodge, Honolulu, Hawaii 96813",Hawaii (HI),BERNHARD,Chairs,745,https://www.ikea.com/us/en/p/bernhard-chair-chrome-plated-mjuk-golden-brown-50404824/,Chair,50,77,49,Small,260,S1402,Reynolds LLC,prodriguez@davis.org,(614) 164-2802,TM0314,14,12,Q4,2019,WH1019,PD1402,SPE0027,26,3,742
22/2/2020 AD,6,East Night Depot,"149 Smith Fall, Richmond, Virginia 23219",Virginia (VA),RUNMARÖ,Bookcases & shelving units,99.99,https://www.ikea.com/us/en/p/runmaroe-shelf-unit-dark-gray-indoor-outdoor-10551322/,Shelf unit,15,71,35,Small,478,S0394,Palmer-Wells,dawn41@mullins-garcia.com,(601) 186-8186,TM0315,22,2,Q1,2020,WH1585,PD0394,SPE0094,11,5,90.99
22/4/2022 AD,-8,Miller Warehouse,"0470 Traci Summit Suite 592
 Columbus, OH 43215",Ohio (OH),RÅVAROR,Bookcases & shelving units,99.99,https://www.ikea.com/us/en/p/ravaror-shelf-unit-on-casters-oak-veneer-50454507/,Shelf unit on casters,13,27,26,Medium,376,S0395,Davis and Sons,fharris@johnson-deleon.org,(317) 194-1881,TM0316,22,4,Q2,2022,WH0032,PD0395,SPE0055,20,28,96.99
24/7/2023 AD,13,South Group Storage,"218 Hicks Locks Apt. 875, Bismarck, North Dakota 58501",North Dakota (ND),NÄMMARÖ,Outdoor furniture,419,https://www.ikea.com/us/en/p/naemmaroe-table-2-chairs-and-bench-outdoor-light-brown-stained-froesoen-duvholmen-beige-s99505398/,Table,120,45,40,Medium,97,S1979,Dixon-Smith,james31@torres.com,(225) 175-3810,TM0317,24,7,Q3,2023,WH1719,PD1979,SPE0035,41,28,416
4/9/2021 AD,8,South Wish Depot,"89251 Moore Walks, Cheyenne, Wyoming 82001",Wyoming (WY),STRÅFLY,Chairs,15,https://www.ikea.com/us/en/p/strafly-chair-pad-dark-grey-00410083/,Chair pad,,,,Big,485,S1266,Romero-Evans,wfaulkner@riggs-harris.com,(307) 120-6267,TM0318,4,9,Q3,2021,WH1661,PD1266,SPE0086,10,2,10
17/11/2021 AD,12,North Group Distribution Center,"892 Martin Plaza Suite 301, Saint Paul, Minnesota 55102",Minnesota (MN),TROFAST,Nursery furniture,395,https://www.ikea.com/us/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,Storage combination,44,52,94,Medium,478,S1850,"Ball, Bartlett and Ward",davidbeasley@walls-walker.com,(907) 153-5899,TM0319,17,11,Q4,2021,WH1161,PD1850,SPE0015,42,30,390
15/4/2020 AD,21,West Art Depot,"732 Taylor Well, Richmond, Virginia 23219",Virginia (VA),NORRÅKER,Chairs,295,https://www.ikea.com/us/en/p/norraker-bench-birch-60428990/,Bench,,45,29,Medium,371,S1092,"Thomas, Larson and Daugherty",rbeard@williams.com,(617) 132-6318,TM0320,15,4,Q2,2020,WH0740,PD1092,SPE0082,26,5,287
4/6/2021 AD,-17,East Consider Storage,"863 Katrina Junctions, Santa Fe, New Mexico 87501",New Mexico (NM),BESTÅ,Cabinets & cupboards,595,https://www.ikea.com/us/en/p/besta-tv-bench-grey-stained-walnut-effect-10299877/,TV bench,40,64,180,Medium,465,S0895,"Atkinson, Castillo and Wallace",heather54@doyle.biz,(334) 183-3792,TM0321,4,6,Q2,2021,WH1815,PD0895,SPE0028,12,29,590
30/6/2023 AD,-6,West Responsibility Distribution Center,"098 Sullivan Way, Lansing, Michigan 48933",Michigan (MI),LERHAMN,Chairs,589,https://www.ikea.com/us/en/p/lerhamn-table-and-2-chairs-light-antique-stain-white-stain-vittaryd-beige-s39306288/,Table and 2 chairs,,75,74,Big,235,S1133,Barrett-Spencer,longtamara@ferguson.info,(501) 153-4231,TM0322,30,6,Q2,2023,WH1793,PD1133,SPE0008,15,21,583
5/8/2022 AD,5,Central Sea Depot,"379 Taylor Key, Bismarck, North Dakota 58501",North Dakota (ND),FRIHETEN,Beds,849,https://www.ikea.com/us/en/p/friheten-sleeper-sofa-hyllie-beige-40431719/,Sleeper sofa,151,135,180,Big,173,S0119,Romero-Evans,wfaulkner@riggs-harris.com,(307) 120-6267,TM0323,5,8,Q3,2022,WH1246,PD0119,SPE0086,28,23,841
1/7/2023 AD,29,Michael Warehouse,"9664 Colleen Mills Suite 604
 Denver, CO 80202",Colorado (CO),HATTEFJÄLL,Chairs,1045,https://www.ikea.com/us/en/p/hattefjaell-office-chair-gunnared-beige-00308684/,Office chair,68,,68,Medium,378,S1326,"Ruiz, Phillips and Miller",sherilogan@martinez.com,(317) 198-8564,TM0324,1,7,Q3,2023,WH0105,PD1326,SPE0106,32,3,1035
5/7/2023 AD,-4,North Month Storage,"1363 Joshua Streets Apt. 260, Helena, Montana 59601",Montana (MT),ALGOT,Bookcases & shelving units,20,https://www.ikea.com/us/en/p/algot-wall-upright-black-50434185/,Wall upright,,84,4,Medium,255,S0658,"Adams, Brewer and Castro",uhuynh@beasley-garrison.com,(916) 134-7780,TM0325,5,7,Q3,2023,WH1879,PD0658,SPE0049,25,29,13
11/7/2020 AD,48,West Almost Distribution Center,"3816 Gardner Ridges, Baton Rouge, Louisiana 70801",Louisiana (LA),BILLY / OXBERG,Cabinets & cupboards,1370,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-white-s49280754/,Bookcase w height extension ut/drs,30,237,160,Small,420,S0926,Nguyen-Arias,omathis@hernandez.org,(505) 132-4607,TM0326,11,7,Q3,2020,WH1932,PD0926,SPE0103,50,2,1365
3/11/2020 AD,11,South Stuff Storage,"782 Dixon Stream, Cheyenne, Wyoming 82001",Wyoming (WY),PELLO,Chairs,195,https://www.ikea.com/us/en/p/pello-armchair-holmby-natural-50078464/,Armchair,85,96,67,Medium,211,S1057,"Gilbert, Alexander and Lee",joe54@snow-kelly.com,(785) 130-2839,TM0327,3,11,Q4,2020,WH0618,PD1057,SPE0053,23,12,194
6/8/2023 AD,28,Central Respond Warehouse,"924 Julie Track, Saint Paul, Minnesota 55102",Minnesota (MN),GLASSVIK,Cabinets & cupboards,195,https://www.ikea.com/us/en/p/glassvik-glass-door-dark-red-brown-clear-glass-30443628/,Glass door,,64,60,Small,485,S0976,Reynolds LLC,prodriguez@davis.org,(614) 164-2802,TM0328,6,8,Q3,2023,WH1644,PD0976,SPE0027,48,20,186
